time_noise,start_sample,matched_peak_rows,file,return_sample,sweep
"[np.float64(93.4506), np.float64(93.45065), np.float64(93.4507), np.float64(93.45075), np.float64(93.4508)]",369012,[],2026_04_28_0060.abf,369016,3
"[np.float64(94.6441), np.float64(94.64415)]",392882,[],2026_04_28_0060.abf,392883,3
"[np.float64(97.5007), np.float64(97.50075), np.float64(97.5008)]",450014,[],2026_04_28_0060.abf,450016,3
"[np.float64(98.19109999999999), np.float64(98.19115), np.float64(98.1912), np.float64(98.19125), np.float64(98.1913), np.float64(98.19135), np.float64(98.1914)]",463822,"[{'Event.Number': '1609', 'Record': '3', 'Event.Time..s.': '98.19135', 'Baseline..pA.': '-105.64244747661', 'Peak..pA.': '-142.326570002892', 'Amplitude..pA.': '-36.6841225262821', 'Rise.Time..ms.': '10.8999999999924', 'Half.Width..ms.': '13.1999999999977', 'Decay.Time..ms.': '4.04999999999234', 'Decay.Fit.b0': '12.3107023979879', 'Decay.Fit.b1': '-144.085909815692', 'Decay.Fit.Tau..ms.': '44.3120300469797', 'AUC..pA.ms.': '95.5464946549424', 'rise_max_time': '98.1886', 'baseline_time': '98.1763', 'event_index': '463827', 'file_prefix': '2026_04_28_0060', 'event_id': '2026_04_28_0060_ev01609_rec3', 'noise': 'no', 'event_entry_number': '421161', 'corrected_peak_index': 463838, 'corrected_peak_time': np.float64(98.19189999999999), 'corrected_peak_pA': np.float64(-133.6669921875), 'corrected_peak_amp_pA': np.float64(-28.024544710889998)}]",2026_04_28_0060.abf,463828,3
"[np.float64(2.1674499999999997), np.float64(2.1675), np.float64(2.16755), np.float64(2.1675999999999997)]",43349,[],2026_04_28_0061.abf,43352,0
"[np.float64(9.597449999999998), np.float64(9.597499999999998), np.float64(9.59755), np.float64(9.5976), np.float64(9.59765), np.float64(9.5977)]",191949,"[{'Event.Number': '150', 'Record': '0', 'Event.Time..s.': '9.59765', 'Baseline..pA.': '-81.7796467286552', 'Peak..pA.': '-98.9172585800968', 'Amplitude..pA.': '-17.1376118514416', 'Rise.Time..ms.': '0.250000000001194', 'Half.Width..ms.': '19.7000000000003', 'Decay.Time..ms.': '16.8999999999997', 'Decay.Fit.b0': '-495874.524597228', 'Decay.Fit.b1': '495801.064201683', 'Decay.Fit.Tau..ms.': '571310.019613642', 'AUC..pA.ms.': '-148.960707387318', 'rise_max_time': '9.59765', 'baseline_time': '9.59735', 'event_index': '191953', 'file_prefix': '2026_04_28_0061', 'event_id': '2026_04_28_0061_ev00150_rec0', 'noise': 'no', 'event_entry_number': '421345', 'corrected_peak_index': 191964, 'corrected_peak_time': np.float64(9.598199999999999), 'corrected_peak_pA': np.float64(-80.56639862060547), 'corrected_peak_amp_pA': np.float64(1.2132481080497257)}]",2026_04_28_0061.abf,191954,0
"[np.float64(10.5069), np.float64(10.50695), np.float64(10.507), np.float64(10.50705), np.float64(10.5071), np.float64(10.50715)]",210138,[],2026_04_28_0061.abf,210143,0
"[np.float64(12.78455), np.float64(12.7846), np.float64(12.78465), np.float64(12.784699999999999), np.float64(12.784749999999999)]",255691,[],2026_04_28_0061.abf,255695,0
"[np.float64(13.462549999999998), np.float64(13.462599999999998), np.float64(13.462649999999998), np.float64(13.462699999999998)]",269251,[],2026_04_28_0061.abf,269254,0
"[np.float64(15.372599999999998), np.float64(15.372649999999998), np.float64(15.372699999999998), np.float64(15.372749999999998), np.float64(15.372799999999998)]",307452,[],2026_04_28_0061.abf,307456,0
"[np.float64(15.578699999999998), np.float64(15.57875), np.float64(15.5788), np.float64(15.57885), np.float64(15.578899999999999)]",311574,[],2026_04_28_0061.abf,311578,0
"[np.float64(18.6206), np.float64(18.620649999999998), np.float64(18.6207), np.float64(18.620749999999997)]",372412,[],2026_04_28_0061.abf,372415,0
"[np.float64(24.490499999999997), np.float64(24.49055), np.float64(24.490599999999997), np.float64(24.49065), np.float64(24.490699999999997), np.float64(24.49075), np.float64(24.490799999999997)]",489810,"[{'Event.Number': '401', 'Record': '0', 'Event.Time..s.': '24.4907', 'Baseline..pA.': '-90.4343688907668', 'Peak..pA.': '-109.710698515739', 'Amplitude..pA.': '-19.2763296249723', 'Rise.Time..ms.': '0.199999999999534', 'Half.Width..ms.': '20.6999999999979', 'Decay.Time..ms.': '18.0000000000007', 'Decay.Fit.b0': '-594002.367007629', 'Decay.Fit.b1': '593921.820987233', 'Decay.Fit.Tau..ms.': '627489.746317983', 'AUC..pA.ms.': '-134.913896812733', 'rise_max_time': '24.49065', 'baseline_time': '24.49045', 'event_index': '489814', 'file_prefix': '2026_04_28_0061', 'event_id': '2026_04_28_0061_ev00401_rec0', 'noise': 'no', 'event_entry_number': '421596', 'corrected_peak_index': 489826, 'corrected_peak_time': np.float64(24.4913), 'corrected_peak_pA': np.float64(-91.55272674560547), 'corrected_peak_amp_pA': np.float64(-1.1183578548386635)}]",2026_04_28_0061.abf,489816,0
"[np.float64(24.793249999999997), np.float64(24.7933), np.float64(24.793349999999997), np.float64(24.7934)]",495865,[],2026_04_28_0061.abf,495868,0
"[np.float64(26.400449999999996), np.float64(26.400499999999997)]",28009,[],2026_04_28_0061.abf,28010,1
"[np.float64(29.939299999999996), np.float64(29.939349999999997), np.float64(29.939399999999996), np.float64(29.939449999999997)]",98786,[],2026_04_28_0061.abf,98789,1
"[np.float64(31.280049999999996), np.float64(31.280099999999997), np.float64(31.280149999999995), np.float64(31.280199999999997)]",125601,[],2026_04_28_0061.abf,125604,1
"[np.float64(35.408049999999996), np.float64(35.4081), np.float64(35.40815), np.float64(35.408199999999994), np.float64(35.408249999999995), np.float64(35.4083), np.float64(35.40835), np.float64(35.4084), np.float64(35.408449999999995)]",208161,[],2026_04_28_0061.abf,208169,1
"[np.float64(41.38565), np.float64(41.3857)]",327713,[],2026_04_28_0061.abf,327714,1
"[np.float64(43.2941), np.float64(43.29415), np.float64(43.2942), np.float64(43.29425), np.float64(43.29429999999999), np.float64(43.294349999999994), np.float64(43.294399999999996)]",365882,[],2026_04_28_0061.abf,365888,1
"[np.float64(44.66315), np.float64(44.663199999999996), np.float64(44.66325), np.float64(44.66329999999999), np.float64(44.663349999999994)]",393263,[],2026_04_28_0061.abf,393267,1
"[np.float64(47.4529), np.float64(47.45295), np.float64(47.452999999999996)]",449058,[],2026_04_28_0061.abf,449060,1
"[np.float64(48.51519999999999), np.float64(48.515249999999995), np.float64(48.515299999999996), np.float64(48.51535), np.float64(48.5154)]",470304,[],2026_04_28_0061.abf,470308,1
"[np.float64(50.2148), np.float64(50.21485), np.float64(50.2149), np.float64(50.21495), np.float64(50.215)]",4296,[],2026_04_28_0061.abf,4300,2
"[np.float64(54.6507), np.float64(54.65075), np.float64(54.6508), np.float64(54.65085), np.float64(54.6509)]",93014,"[{'Event.Number': '817', 'Record': '2', 'Event.Time..s.': '54.6509', 'Baseline..pA.': '-109.537768507288', 'Peak..pA.': '-167.64442368483', 'Amplitude..pA.': '-58.1066551775422', 'Rise.Time..ms.': '4.20000000000442', 'Half.Width..ms.': '13.6499999999984', 'Decay.Time..ms.': '10.6499999999983', 'Decay.Fit.b0': '-108.143438839185', 'Decay.Fit.b1': '-62.5338283829175', 'Decay.Fit.Tau..ms.': '10.6032251303643', 'AUC..pA.ms.': '-872.720799956953', 'rise_max_time': '54.64755', 'baseline_time': '54.64275', 'event_index': '93018', 'file_prefix': '2026_04_28_0061', 'event_id': '2026_04_28_0061_ev00817_rec2', 'noise': 'no', 'event_entry_number': '422012', 'corrected_peak_index': 93028, 'corrected_peak_time': np.float64(54.6514), 'corrected_peak_pA': np.float64(-158.0810546875), 'corrected_peak_amp_pA': np.float64(-48.54328618021199)}]",2026_04_28_0061.abf,93018,2
"[np.float64(57.807249999999996), np.float64(57.8073)]",156145,[],2026_04_28_0061.abf,156146,2
"[np.float64(60.44315), np.float64(60.4432), np.float64(60.44325), np.float64(60.4433), np.float64(60.443349999999995), np.float64(60.4434), np.float64(60.44345), np.float64(60.4435)]",208863,[],2026_04_28_0061.abf,208870,2
"[np.float64(64.15185), np.float64(64.1519), np.float64(64.15195), np.float64(64.152)]",283037,[],2026_04_28_0061.abf,283040,2
"[np.float64(64.8169), np.float64(64.81695), np.float64(64.817), np.float64(64.81705)]",296338,[],2026_04_28_0061.abf,296341,2
"[np.float64(65.77335), np.float64(65.7734), np.float64(65.77345), np.float64(65.7735), np.float64(65.77355), np.float64(65.7736)]",315467,[],2026_04_28_0061.abf,315472,2
"[np.float64(70.6229), np.float64(70.62295), np.float64(70.623)]",412458,[],2026_04_28_0061.abf,412460,2
"[np.float64(72.93905), np.float64(72.9391), np.float64(72.93915), np.float64(72.9392)]",458781,[],2026_04_28_0061.abf,458784,2
"[np.float64(75.31765), np.float64(75.3177), np.float64(75.31775)]",6353,[],2026_04_28_0061.abf,6355,3
"[np.float64(77.38595), np.float64(77.386), np.float64(77.38605)]",47719,[],2026_04_28_0061.abf,47721,3
"[np.float64(79.6426), np.float64(79.64265), np.float64(79.6427), np.float64(79.64274999999999), np.float64(79.6428), np.float64(79.64285), np.float64(79.6429), np.float64(79.64295), np.float64(79.643)]",92852,[],2026_04_28_0061.abf,92860,3
"[np.float64(81.8587), np.float64(81.85875), np.float64(81.8588), np.float64(81.85885)]",137174,[],2026_04_28_0061.abf,137177,3
"[np.float64(83.5192), np.float64(83.51925), np.float64(83.5193), np.float64(83.51935)]",170384,[],2026_04_28_0061.abf,170387,3
"[np.float64(85.7522), np.float64(85.75225)]",215044,[],2026_04_28_0061.abf,215045,3
"[np.float64(85.84035), np.float64(85.8404), np.float64(85.84045)]",216807,[],2026_04_28_0061.abf,216809,3
"[np.float64(85.95135), np.float64(85.95139999999999)]",219027,[],2026_04_28_0061.abf,219028,3
"[np.float64(86.08665), np.float64(86.0867), np.float64(86.08675), np.float64(86.0868)]",221733,[],2026_04_28_0061.abf,221736,3
"[np.float64(86.21915), np.float64(86.2192)]",224383,[],2026_04_28_0061.abf,224384,3
"[np.float64(86.3498), np.float64(86.34985)]",226996,[],2026_04_28_0061.abf,226997,3
"[np.float64(86.4023), np.float64(86.40235)]",228046,[],2026_04_28_0061.abf,228047,3
"[np.float64(91.6407), np.float64(91.64075), np.float64(91.6408), np.float64(91.64085)]",332814,[],2026_04_28_0061.abf,332817,3
"[np.float64(94.21435), np.float64(94.2144), np.float64(94.21445), np.float64(94.2145)]",384287,[],2026_04_28_0061.abf,384290,3
"[np.float64(94.4302), np.float64(94.43025), np.float64(94.4303)]",388604,[],2026_04_28_0061.abf,388606,3
"[np.float64(95.0877), np.float64(95.08775), np.float64(95.0878), np.float64(95.08785), np.float64(95.0879), np.float64(95.08794999999999), np.float64(95.088), np.float64(95.08805), np.float64(95.0881)]",401754,"[{'Event.Number': '1476', 'Record': '3', 'Event.Time..s.': '95.0878', 'Baseline..pA.': '-184.534205337089', 'Peak..pA.': '-197.289556871982', 'Amplitude..pA.': '-12.7553515348932', 'Rise.Time..ms.': '0', 'Half.Width..ms.': '0', 'Decay.Time..ms.': '0', 'Decay.Fit.b0': '-139.274234829799', 'Decay.Fit.b1': '-45.164924818472', 'Decay.Fit.Tau..ms.': '15.7929954040751', 'AUC..pA.ms.': '748.272205575678', 'rise_max_time': '95.0878', 'baseline_time': '95.08765', 'event_index': '401756', 'file_prefix': '2026_04_28_0061', 'event_id': '2026_04_28_0061_ev01476_rec3', 'noise': 'no', 'event_entry_number': '422671', 'corrected_peak_index': 401772, 'corrected_peak_time': np.float64(95.0886), 'corrected_peak_pA': np.float64(-181.27439880371094), 'corrected_peak_amp_pA': np.float64(3.259806533378054)}]",2026_04_28_0061.abf,401762,3
"[np.float64(97.47655), np.float64(97.4766), np.float64(97.47664999999999), np.float64(97.4767), np.float64(97.47675), np.float64(97.4768), np.float64(97.47685)]",449531,[],2026_04_28_0061.abf,449537,3
"[np.float64(98.18545), np.float64(98.1855), np.float64(98.18554999999999), np.float64(98.1856), np.float64(98.18565)]",463709,[],2026_04_28_0061.abf,463713,3
"[np.float64(98.6062), np.float64(98.60625), np.float64(98.60629999999999), np.float64(98.60635)]",472124,[],2026_04_28_0061.abf,472127,3
"[np.float64(2.02505), np.float64(2.0250999999999997), np.float64(2.02515), np.float64(2.0252)]",40501,"[{'Event.Number': '34', 'Record': '0', 'Event.Time..s.': '2.0252', 'Baseline..pA.': '-252.194457116671', 'Peak..pA.': '-291.464972006425', 'Amplitude..pA.': '-39.2705148897539', 'Rise.Time..ms.': '3.89999999999979', 'Half.Width..ms.': '3.89999999999979', 'Decay.Time..ms.': '4.44999999999984', 'Decay.Fit.b0': '-250.707467348064', 'Decay.Fit.b1': '-33.2704319567645', 'Decay.Fit.Tau..ms.': '6.06100133237763', 'AUC..pA.ms.': '-314.274655295281', 'rise_max_time': '2.0234', 'baseline_time': '2.01875', 'event_index': '40504', 'file_prefix': '2026_04_28_0062', 'event_id': '2026_04_28_0062_ev00034_rec0', 'noise': 'no', 'event_entry_number': '422781', 'corrected_peak_index': 40514, 'corrected_peak_time': np.float64(2.0256999999999996), 'corrected_peak_pA': np.float64(-282.5927734375), 'corrected_peak_amp_pA': np.float64(-30.398316320828997)}]",2026_04_28_0062.abf,40504,0
"[np.float64(2.44995), np.float64(2.4499999999999997), np.float64(2.4500499999999996), np.float64(2.4501), np.float64(2.45015), np.float64(2.4501999999999997)]",48999,[],2026_04_28_0062.abf,49004,0
"[np.float64(3.1306499999999997), np.float64(3.1306999999999996), np.float64(3.13075)]",62613,[],2026_04_28_0062.abf,62615,0
"[np.float64(3.68965), np.float64(3.6896999999999998), np.float64(3.6897499999999996), np.float64(3.6897999999999995)]",73793,[],2026_04_28_0062.abf,73796,0
"[np.float64(6.235549999999999), np.float64(6.2356), np.float64(6.23565), np.float64(6.2357)]",124711,[],2026_04_28_0062.abf,124714,0
"[np.float64(6.6773), np.float64(6.67735), np.float64(6.6774), np.float64(6.677449999999999), np.float64(6.677499999999999)]",133546,[],2026_04_28_0062.abf,133550,0
"[np.float64(10.438199999999998), np.float64(10.438249999999998), np.float64(10.4383), np.float64(10.43835), np.float64(10.4384)]",208764,[],2026_04_28_0062.abf,208768,0
"[np.float64(10.7487), np.float64(10.74875), np.float64(10.7488), np.float64(10.74885), np.float64(10.748899999999999)]",214974,[],2026_04_28_0062.abf,214978,0
"[np.float64(11.591999999999999), np.float64(11.592049999999999), np.float64(11.592099999999999), np.float64(11.592149999999998)]",231840,[],2026_04_28_0062.abf,231843,0
"[np.float64(12.925349999999998), np.float64(12.925399999999998), np.float64(12.92545), np.float64(12.9255)]",258507,[],2026_04_28_0062.abf,258510,0
"[np.float64(12.97825), np.float64(12.978299999999999), np.float64(12.978349999999999)]",259565,"[{'Event.Number': '218', 'Record': '0', 'Event.Time..s.': '12.97825', 'Baseline..pA.': '-290.440150669643', 'Peak..pA.': '-357.055633544922', 'Amplitude..pA.': '-66.615482875279', 'Rise.Time..ms.': '6.60000000000061', 'Half.Width..ms.': '33.5000000000001', 'Decay.Time..ms.': '29.9999999999994', 'Decay.Fit.b0': '-528566.231574292', 'Decay.Fit.b1': '528286.797811751', 'Decay.Fit.Tau..ms.': '453682.228245751', 'AUC..pA.ms.': '-319.076425170899', 'rise_max_time': '12.97825', 'baseline_time': '12.9713', 'event_index': '259565', 'file_prefix': '2026_04_28_0062', 'event_id': '2026_04_28_0062_ev00218_rec0', 'noise': 'no', 'event_entry_number': '422965', 'corrected_peak_index': 259577, 'corrected_peak_time': np.float64(12.97885), 'corrected_peak_pA': np.float64(-292.96875), 'corrected_peak_amp_pA': np.float64(-2.5285993303569967)}]",2026_04_28_0062.abf,259567,0
"[np.float64(24.468349999999997), np.float64(24.4684), np.float64(24.468449999999997), np.float64(24.4685), np.float64(24.468549999999997)]",489367,"[{'Event.Number': '429', 'Record': '0', 'Event.Time..s.': '24.4685', 'Baseline..pA.': '-287.757494097969', 'Peak..pA.': '-303.100314398726', 'Amplitude..pA.': '-15.3428203007569', 'Rise.Time..ms.': '1.00000000000122', 'Half.Width..ms.': '14.3999999999984', 'Decay.Time..ms.': '12.6500000000007', 'Decay.Fit.b0': '-978467.565888558', 'Decay.Fit.b1': '978212.85823666', 'Decay.Fit.Tau..ms.': '320113.23572663', 'AUC..pA.ms.': '-387.810899964964', 'rise_max_time': '24.4685', 'baseline_time': '24.4674', 'event_index': '489370', 'file_prefix': '2026_04_28_0062', 'event_id': '2026_04_28_0062_ev00429_rec0', 'noise': 'no', 'event_entry_number': '423176', 'corrected_peak_index': 489381, 'corrected_peak_time': np.float64(24.46905), 'corrected_peak_pA': np.float64(-283.203125), 'corrected_peak_amp_pA': np.float64(4.5543690979690155)}]",2026_04_28_0062.abf,489371,0
"[np.float64(26.818349999999995), np.float64(26.818399999999997), np.float64(26.818449999999995), np.float64(26.818499999999997)]",36367,[],2026_04_28_0062.abf,36370,1
"[np.float64(30.771349999999998), np.float64(30.771399999999996), np.float64(30.771449999999998), np.float64(30.771499999999996)]",115427,[],2026_04_28_0062.abf,115430,1
"[np.float64(32.10465), np.float64(32.104699999999994), np.float64(32.104749999999996), np.float64(32.1048), np.float64(32.10485)]",142093,[],2026_04_28_0062.abf,142097,1
"[np.float64(35.562), np.float64(35.56205), np.float64(35.5621), np.float64(35.562149999999995), np.float64(35.5622), np.float64(35.56225), np.float64(35.56229999999999), np.float64(35.562349999999995)]",211240,[],2026_04_28_0062.abf,211247,1
"[np.float64(38.97895), np.float64(38.979), np.float64(38.97905)]",279579,[],2026_04_28_0062.abf,279581,1
"[np.float64(41.09195), np.float64(41.092), np.float64(41.09205), np.float64(41.0921), np.float64(41.09215)]",321839,[],2026_04_28_0062.abf,321843,1
"[np.float64(43.913399999999996), np.float64(43.91345), np.float64(43.9135), np.float64(43.91355), np.float64(43.9136)]",378268,[],2026_04_28_0062.abf,378272,1
"[np.float64(44.83575), np.float64(44.8358), np.float64(44.83584999999999), np.float64(44.835899999999995), np.float64(44.83595)]",396715,[],2026_04_28_0062.abf,396719,1
"[np.float64(46.16455), np.float64(46.16459999999999)]",423291,[],2026_04_28_0062.abf,423292,1
"[np.float64(49.53985), np.float64(49.5399)]",490797,[],2026_04_28_0062.abf,490798,1
